kind	class	method	param	index	uri	field
METHOD	de.gurkenlabs.litiengine.attributes.Attribute	modifyBaseValue(de.gurkenlabs.litiengine.attributes.AttributeModifier<T>)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/attributes/Attribute.java	baseValue
METHOD	de.gurkenlabs.litiengine.attributes.Attribute	modifyBaseValue(de.gurkenlabs.litiengine.attributes.Modification,double)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/attributes/Attribute.java	baseValue
METHOD	de.gurkenlabs.litiengine.attributes.Attribute	setBaseValue(T)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/attributes/Attribute.java	baseValue
METHOD	de.gurkenlabs.litiengine.physics.Force	setLocation(java.awt.geom.Point2D)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/physics/Force.java	location
METHOD	de.gurkenlabs.litiengine.entities.Entity	setLocation(java.awt.geom.Point2D)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/Entity.java	mapLocation
METHOD	de.gurkenlabs.litiengine.entities.Entity	setRenderType(de.gurkenlabs.litiengine.graphics.RenderType)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/Entity.java	renderType
METHOD	de.gurkenlabs.litiengine.entities.CollisionEntity	setCollisionBoxAlign(de.gurkenlabs.litiengine.Align)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/CollisionEntity.java	align
METHOD	de.gurkenlabs.litiengine.entities.CollisionEntity	setCollisionBoxValign(de.gurkenlabs.litiengine.Valign)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/CollisionEntity.java	valign
METHOD	de.gurkenlabs.litiengine.entities.Prop	setMaterial(de.gurkenlabs.litiengine.entities.Material)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/Prop.java	material
METHOD	de.gurkenlabs.litiengine.entities.Prop	setSpritesheetName(java.lang.String)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/Prop.java	spritesheetName
METHOD	de.gurkenlabs.litiengine.entities.Prop	setSpriteRotation(de.gurkenlabs.litiengine.entities.Rotation)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/Prop.java	rotation
METHOD	de.gurkenlabs.litiengine.entities.LightSource	setColor(java.awt.Color)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/LightSource.java	color
METHOD	de.gurkenlabs.litiengine.entities.LightSource	setLightShapeType(de.gurkenlabs.litiengine.entities.LightSource.Type)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/LightSource.java	lightShapeType
METHOD	de.gurkenlabs.litiengine.entities.SoundSource	setSound(java.lang.String)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	sound
METHOD	de.gurkenlabs.litiengine.entities.SoundSource	setSound(de.gurkenlabs.litiengine.sound.Sound)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	sound
METHOD	de.gurkenlabs.litiengine.entities.SoundSource	play()	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	playback
METHOD	de.gurkenlabs.litiengine.entities.Trigger	setMessage(java.lang.String)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/entities/Trigger.java	message
METHOD	de.gurkenlabs.litiengine.graphics.ColorLayer	setColor(java.awt.Color)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/graphics/ColorLayer.java	color
METHOD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	setHeight(float)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	height
METHOD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	setWidth(float)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	width
METHOD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	setX(float)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	x
METHOD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	setX(float)	null	null	/private/tmp/projects/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	x
