kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
METHOD	de.gurkenlabs.litiengine.entities.Entity	getEnvironment()	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/Entity.java	RETURN_NULLABLE	nullable	de.gurkenlabs.litiengine.entities.Entity	getEnvironment()
FIELD	de.gurkenlabs.litiengine.environment.Environment	null	map	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/Environment.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.Environment	null
METHOD	de.gurkenlabs.litiengine.graphics.animation.Animation	getSpritesheet()	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/graphics/animation/Animation.java	RETURN_NULLABLE	nullable	de.gurkenlabs.litiengine.graphics.animation.Animation	getSpritesheet()
METHOD	de.gurkenlabs.litiengine.graphics.Spritesheet	getImage()	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/graphics/Spritesheet.java	RETURN_NULLABLE	nullable	de.gurkenlabs.litiengine.graphics.Spritesheet	getImage()
METHOD	de.gurkenlabs.litiengine.graphics.Spritesheet	getSprite(int)	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/graphics/Spritesheet.java	RETURN_NULLABLE	nullable	de.gurkenlabs.litiengine.graphics.Spritesheet	getSprite(int)
METHOD	de.gurkenlabs.litiengine.entities.CollisionEntity	getCollisionBox()	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/CollisionEntity.java	RETURN_NULLABLE	nullable	de.gurkenlabs.litiengine.entities.CollisionEntity	getCollisionBox()
FIELD	de.gurkenlabs.litiengine.entities.Creature	null	velocity	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/Creature.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.Creature	null
PARAMETER	de.gurkenlabs.litiengine.entities.Creature	setLocation(java.awt.geom.Point2D)	position	0	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/Creature.java	WRONG_OVERRIDE_PARAM	nullable	de.gurkenlabs.litiengine.entities.Creature	setLocation(java.awt.geom.Point2D)
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	sound	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	playback	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	sound	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	playback	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	sound	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	playback	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	sound	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.entities.SoundSource	null	playback	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/entities/SoundSource.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.entities.SoundSource	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null	layer	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null	layer	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null	layer	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null
METHOD	de.gurkenlabs.litiengine.environment.tilemap.IMapObject	getPolygon()	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/IMapObject.java	WRONG_OVERRIDE_RETURN	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	getPolygon()
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	null	layer	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapObject.java	ASSIGN_FIELD_NULLABLE	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.MapObject	setLayer(de.gurkenlabs.litiengine.environment.tilemap.xml.MapObjectLayer)
METHOD	de.gurkenlabs.litiengine.environment.tilemap.ICustomPropertyProvider	getStringValue(java.lang.String)	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/ICustomPropertyProvider.java	WRONG_OVERRIDE_RETURN	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.CustomPropertyProvider	getStringValue(java.lang.String)
PARAMETER	de.gurkenlabs.litiengine.environment.tilemap.xml.CustomPropertyProvider	getColorValue(java.lang.String,java.awt.Color)	defaultValue	1	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomPropertyProvider.java	PASS_NULLABLE	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.CustomPropertyProvider	getColorValue(java.lang.String)
PARAMETER	de.gurkenlabs.litiengine.environment.tilemap.xml.CustomPropertyProvider	<T>getEnumValue(java.lang.String,java.lang.Class<T>,T)	defaultValue	2	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/CustomPropertyProvider.java	PASS_NULLABLE	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.CustomPropertyProvider	<T>getEnumValue(java.lang.String,java.lang.Class<T>)
METHOD	de.gurkenlabs.litiengine.environment.tilemap.xml.Layer	getMap()	null	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/Layer.java	RETURN_NULLABLE	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.Layer	getMap()
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	mapOrientation	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	renderorder	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	hexsidelength	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	nextLayerId	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	nextObjectId	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	tilesets	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	layers	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	hexsidelength	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	nextLayerId	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	nextObjectId	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	tilesets	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null	layers	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/TmxMap.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.TmxMap	null
FIELD	de.gurkenlabs.litiengine.environment.tilemap.xml.MapImage	null	transparentcolor	null	/home/nima/Desktop/docker/benchmarks/litiengine/src/de/gurkenlabs/litiengine/environment/tilemap/xml/MapImage.java	METHOD_NO_INIT	nullable	de.gurkenlabs.litiengine.environment.tilemap.xml.MapImage	null
